sample_id,sequence_id,frame_id,split,representation,image_path,label_path
2019-09-16-12-55-51_000611,2019-09-16-12-55-51,000611,train,range_angle,images/2019-09-16-12-55-51/000611.png,labels/2019-09-16-12-55-51/000611.txt
2019-09-16-12-55-51_000612,2019-09-16-12-55-51,000612,train,range_angle,images/2019-09-16-12-55-51/000612.png,labels/2019-09-16-12-55-51/000612.txt
2019-09-16-12-55-51_000613,2019-09-16-12-55-51,000613,train,range_angle,images/2019-09-16-12-55-51/000613.png,labels/2019-09-16-12-55-51/000613.txt
2019-09-16-12-55-51_000614,2019-09-16-12-55-51,000614,train,range_angle,images/2019-09-16-12-55-51/000614.png,labels/2019-09-16-12-55-51/000614.txt
2019-09-16-12-55-51_000615,2019-09-16-12-55-51,000615,train,range_angle,images/2019-09-16-12-55-51/000615.png,labels/2019-09-16-12-55-51/000615.txt
2019-09-16-12-55-51_000616,2019-09-16-12-55-51,000616,train,range_angle,images/2019-09-16-12-55-51/000616.png,labels/2019-09-16-12-55-51/000616.txt
2019-09-16-12-55-51_000617,2019-09-16-12-55-51,000617,train,range_angle,images/2019-09-16-12-55-51/000617.png,labels/2019-09-16-12-55-51/000617.txt
2019-09-16-12-55-51_000618,2019-09-16-12-55-51,000618,train,range_angle,images/2019-09-16-12-55-51/000618.png,labels/2019-09-16-12-55-51/000618.txt
2019-09-16-12-55-51_000619,2019-09-16-12-55-51,000619,train,range_angle,images/2019-09-16-12-55-51/000619.png,labels/2019-09-16-12-55-51/000619.txt
2019-09-16-12-55-51_000620,2019-09-16-12-55-51,000620,train,range_angle,images/2019-09-16-12-55-51/000620.png,labels/2019-09-16-12-55-51/000620.txt
2019-09-16-12-55-51_000621,2019-09-16-12-55-51,000621,train,range_angle,images/2019-09-16-12-55-51/000621.png,labels/2019-09-16-12-55-51/000621.txt
2019-09-16-12-55-51_000622,2019-09-16-12-55-51,000622,train,range_angle,images/2019-09-16-12-55-51/000622.png,labels/2019-09-16-12-55-51/000622.txt
2019-09-16-12-55-51_000623,2019-09-16-12-55-51,000623,train,range_angle,images/2019-09-16-12-55-51/000623.png,labels/2019-09-16-12-55-51/000623.txt
2019-09-16-12-55-51_000624,2019-09-16-12-55-51,000624,train,range_angle,images/2019-09-16-12-55-51/000624.png,labels/2019-09-16-12-55-51/000624.txt
2019-09-16-12-55-51_000625,2019-09-16-12-55-51,000625,train,range_angle,images/2019-09-16-12-55-51/000625.png,labels/2019-09-16-12-55-51/000625.txt
2019-09-16-12-55-51_000626,2019-09-16-12-55-51,000626,train,range_angle,images/2019-09-16-12-55-51/000626.png,labels/2019-09-16-12-55-51/000626.txt
2019-09-16-12-58-42_000000,2019-09-16-12-58-42,000000,train,range_angle,images/2019-09-16-12-58-42/000000.png,labels/2019-09-16-12-58-42/000000.txt
2019-09-16-12-58-42_000001,2019-09-16-12-58-42,000001,train,range_angle,images/2019-09-16-12-58-42/000001.png,labels/2019-09-16-12-58-42/000001.txt
2019-09-16-12-58-42_000002,2019-09-16-12-58-42,000002,train,range_angle,images/2019-09-16-12-58-42/000002.png,labels/2019-09-16-12-58-42/000002.txt
2019-09-16-12-58-42_000003,2019-09-16-12-58-42,000003,train,range_angle,images/2019-09-16-12-58-42/000003.png,labels/2019-09-16-12-58-42/000003.txt
2019-09-16-12-58-42_000004,2019-09-16-12-58-42,000004,train,range_angle,images/2019-09-16-12-58-42/000004.png,labels/2019-09-16-12-58-42/000004.txt
2019-09-16-12-58-42_000005,2019-09-16-12-58-42,000005,train,range_angle,images/2019-09-16-12-58-42/000005.png,labels/2019-09-16-12-58-42/000005.txt
2019-09-16-12-58-42_000006,2019-09-16-12-58-42,000006,train,range_angle,images/2019-09-16-12-58-42/000006.png,labels/2019-09-16-12-58-42/000006.txt
2019-09-16-12-58-42_000007,2019-09-16-12-58-42,000007,train,range_angle,images/2019-09-16-12-58-42/000007.png,labels/2019-09-16-12-58-42/000007.txt
2019-09-16-12-58-42_000008,2019-09-16-12-58-42,000008,train,range_angle,images/2019-09-16-12-58-42/000008.png,labels/2019-09-16-12-58-42/000008.txt
2019-09-16-12-58-42_000009,2019-09-16-12-58-42,000009,train,range_angle,images/2019-09-16-12-58-42/000009.png,labels/2019-09-16-12-58-42/000009.txt
2019-09-16-12-58-42_000010,2019-09-16-12-58-42,000010,train,range_angle,images/2019-09-16-12-58-42/000010.png,labels/2019-09-16-12-58-42/000010.txt
2019-09-16-12-58-42_000011,2019-09-16-12-58-42,000011,train,range_angle,images/2019-09-16-12-58-42/000011.png,labels/2019-09-16-12-58-42/000011.txt
2019-09-16-12-58-42_000012,2019-09-16-12-58-42,000012,train,range_angle,images/2019-09-16-12-58-42/000012.png,labels/2019-09-16-12-58-42/000012.txt
2019-09-16-12-58-42_000013,2019-09-16-12-58-42,000013,train,range_angle,images/2019-09-16-12-58-42/000013.png,labels/2019-09-16-12-58-42/000013.txt
2019-09-16-12-58-42_000014,2019-09-16-12-58-42,000014,train,range_angle,images/2019-09-16-12-58-42/000014.png,labels/2019-09-16-12-58-42/000014.txt
2019-09-16-12-58-42_000015,2019-09-16-12-58-42,000015,train,range_angle,images/2019-09-16-12-58-42/000015.png,labels/2019-09-16-12-58-42/000015.txt
2019-09-16-12-58-42_000016,2019-09-16-12-58-42,000016,train,range_angle,images/2019-09-16-12-58-42/000016.png,labels/2019-09-16-12-58-42/000016.txt
2019-09-16-12-58-42_000017,2019-09-16-12-58-42,000017,train,range_angle,images/2019-09-16-12-58-42/000017.png,labels/2019-09-16-12-58-42/000017.txt
2019-09-16-12-58-42_000018,2019-09-16-12-58-42,000018,train,range_angle,images/2019-09-16-12-58-42/000018.png,labels/2019-09-16-12-58-42/000018.txt
2019-09-16-12-58-42_000019,2019-09-16-12-58-42,000019,train,range_angle,images/2019-09-16-12-58-42/000019.png,labels/2019-09-16-12-58-42/000019.txt
2019-09-16-12-58-42_000020,2019-09-16-12-58-42,000020,train,range_angle,images/2019-09-16-12-58-42/000020.png,labels/2019-09-16-12-58-42/000020.txt
2019-09-16-12-58-42_000021,2019-09-16-12-58-42,000021,train,range_angle,images/2019-09-16-12-58-42/000021.png,labels/2019-09-16-12-58-42/000021.txt
2019-09-16-12-58-42_000022,2019-09-16-12-58-42,000022,train,range_angle,images/2019-09-16-12-58-42/000022.png,labels/2019-09-16-12-58-42/000022.txt
2019-09-16-12-58-42_000023,2019-09-16-12-58-42,000023,train,range_angle,images/2019-09-16-12-58-42/000023.png,labels/2019-09-16-12-58-42/000023.txt
2019-09-16-12-58-42_000024,2019-09-16-12-58-42,000024,train,range_angle,images/2019-09-16-12-58-42/000024.png,labels/2019-09-16-12-58-42/000024.txt
2019-09-16-12-58-42_000025,2019-09-16-12-58-42,000025,train,range_angle,images/2019-09-16-12-58-42/000025.png,labels/2019-09-16-12-58-42/000025.txt
2019-09-16-12-58-42_000026,2019-09-16-12-58-42,000026,train,range_angle,images/2019-09-16-12-58-42/000026.png,labels/2019-09-16-12-58-42/000026.txt
2019-09-16-12-58-42_000027,2019-09-16-12-58-42,000027,train,range_angle,images/2019-09-16-12-58-42/000027.png,labels/2019-09-16-12-58-42/000027.txt
2019-09-16-12-58-42_000028,2019-09-16-12-58-42,000028,train,range_angle,images/2019-09-16-12-58-42/000028.png,labels/2019-09-16-12-58-42/000028.txt
2019-09-16-12-58-42_000029,2019-09-16-12-58-42,000029,train,range_angle,images/2019-09-16-12-58-42/000029.png,labels/2019-09-16-12-58-42/000029.txt
2019-09-16-12-58-42_000030,2019-09-16-12-58-42,000030,train,range_angle,images/2019-09-16-12-58-42/000030.png,labels/2019-09-16-12-58-42/000030.txt
2019-09-16-12-58-42_000031,2019-09-16-12-58-42,000031,train,range_angle,images/2019-09-16-12-58-42/000031.png,labels/2019-09-16-12-58-42/000031.txt
2019-09-16-12-58-42_000032,2019-09-16-12-58-42,000032,train,range_angle,images/2019-09-16-12-58-42/000032.png,labels/2019-09-16-12-58-42/000032.txt
2019-09-16-12-58-42_000033,2019-09-16-12-58-42,000033,train,range_angle,images/2019-09-16-12-58-42/000033.png,labels/2019-09-16-12-58-42/000033.txt
2019-09-16-12-58-42_000034,2019-09-16-12-58-42,000034,train,range_angle,images/2019-09-16-12-58-42/000034.png,labels/2019-09-16-12-58-42/000034.txt
2019-09-16-12-58-42_000035,2019-09-16-12-58-42,000035,train,range_angle,images/2019-09-16-12-58-42/000035.png,labels/2019-09-16-12-58-42/000035.txt
2019-09-16-12-58-42_000036,2019-09-16-12-58-42,000036,train,range_angle,images/2019-09-16-12-58-42/000036.png,labels/2019-09-16-12-58-42/000036.txt
2019-09-16-12-58-42_000037,2019-09-16-12-58-42,000037,train,range_angle,images/2019-09-16-12-58-42/000037.png,labels/2019-09-16-12-58-42/000037.txt
2019-09-16-12-58-42_000038,2019-09-16-12-58-42,000038,train,range_angle,images/2019-09-16-12-58-42/000038.png,labels/2019-09-16-12-58-42/000038.txt
2019-09-16-12-58-42_000039,2019-09-16-12-58-42,000039,train,range_angle,images/2019-09-16-12-58-42/000039.png,labels/2019-09-16-12-58-42/000039.txt
2019-09-16-12-58-42_000040,2019-09-16-12-58-42,000040,train,range_angle,images/2019-09-16-12-58-42/000040.png,labels/2019-09-16-12-58-42/000040.txt
2019-09-16-12-58-42_000041,2019-09-16-12-58-42,000041,train,range_angle,images/2019-09-16-12-58-42/000041.png,labels/2019-09-16-12-58-42/000041.txt
2019-09-16-12-58-42_000042,2019-09-16-12-58-42,000042,train,range_angle,images/2019-09-16-12-58-42/000042.png,labels/2019-09-16-12-58-42/000042.txt
2019-09-16-12-58-42_000043,2019-09-16-12-58-42,000043,train,range_angle,images/2019-09-16-12-58-42/000043.png,labels/2019-09-16-12-58-42/000043.txt
2019-09-16-12-58-42_000044,2019-09-16-12-58-42,000044,train,range_angle,images/2019-09-16-12-58-42/000044.png,labels/2019-09-16-12-58-42/000044.txt
2019-09-16-12-58-42_000045,2019-09-16-12-58-42,000045,train,range_angle,images/2019-09-16-12-58-42/000045.png,labels/2019-09-16-12-58-42/000045.txt
2019-09-16-12-58-42_000046,2019-09-16-12-58-42,000046,train,range_angle,images/2019-09-16-12-58-42/000046.png,labels/2019-09-16-12-58-42/000046.txt
2019-09-16-12-58-42_000047,2019-09-16-12-58-42,000047,train,range_angle,images/2019-09-16-12-58-42/000047.png,labels/2019-09-16-12-58-42/000047.txt
2019-09-16-12-58-42_000048,2019-09-16-12-58-42,000048,train,range_angle,images/2019-09-16-12-58-42/000048.png,labels/2019-09-16-12-58-42/000048.txt
2019-09-16-12-58-42_000049,2019-09-16-12-58-42,000049,train,range_angle,images/2019-09-16-12-58-42/000049.png,labels/2019-09-16-12-58-42/000049.txt
2019-09-16-12-58-42_000050,2019-09-16-12-58-42,000050,train,range_angle,images/2019-09-16-12-58-42/000050.png,labels/2019-09-16-12-58-42/000050.txt
2019-09-16-12-58-42_000051,2019-09-16-12-58-42,000051,train,range_angle,images/2019-09-16-12-58-42/000051.png,labels/2019-09-16-12-58-42/000051.txt
2019-09-16-12-58-42_000052,2019-09-16-12-58-42,000052,train,range_angle,images/2019-09-16-12-58-42/000052.png,labels/2019-09-16-12-58-42/000052.txt
2019-09-16-12-58-42_000053,2019-09-16-12-58-42,000053,train,range_angle,images/2019-09-16-12-58-42/000053.png,labels/2019-09-16-12-58-42/000053.txt
2019-09-16-12-58-42_000054,2019-09-16-12-58-42,000054,train,range_angle,images/2019-09-16-12-58-42/000054.png,labels/2019-09-16-12-58-42/000054.txt
2019-09-16-12-58-42_000055,2019-09-16-12-58-42,000055,train,range_angle,images/2019-09-16-12-58-42/000055.png,labels/2019-09-16-12-58-42/000055.txt
2019-09-16-12-58-42_000056,2019-09-16-12-58-42,000056,train,range_angle,images/2019-09-16-12-58-42/000056.png,labels/2019-09-16-12-58-42/000056.txt
2019-09-16-12-58-42_000057,2019-09-16-12-58-42,000057,train,range_angle,images/2019-09-16-12-58-42/000057.png,labels/2019-09-16-12-58-42/000057.txt
2019-09-16-12-58-42_000058,2019-09-16-12-58-42,000058,train,range_angle,images/2019-09-16-12-58-42/000058.png,labels/2019-09-16-12-58-42/000058.txt
2019-09-16-12-58-42_000059,2019-09-16-12-58-42,000059,train,range_angle,images/2019-09-16-12-58-42/000059.png,labels/2019-09-16-12-58-42/000059.txt
2019-09-16-12-58-42_000060,2019-09-16-12-58-42,000060,train,range_angle,images/2019-09-16-12-58-42/000060.png,labels/2019-09-16-12-58-42/000060.txt
2019-09-16-12-58-42_000061,2019-09-16-12-58-42,000061,train,range_angle,images/2019-09-16-12-58-42/000061.png,labels/2019-09-16-12-58-42/000061.txt
2019-09-16-12-58-42_000062,2019-09-16-12-58-42,000062,train,range_angle,images/2019-09-16-12-58-42/000062.png,labels/2019-09-16-12-58-42/000062.txt
2019-09-16-12-58-42_000063,2019-09-16-12-58-42,000063,train,range_angle,images/2019-09-16-12-58-42/000063.png,labels/2019-09-16-12-58-42/000063.txt
2019-09-16-12-58-42_000064,2019-09-16-12-58-42,000064,train,range_angle,images/2019-09-16-12-58-42/000064.png,labels/2019-09-16-12-58-42/000064.txt
2019-09-16-12-58-42_000065,2019-09-16-12-58-42,000065,train,range_angle,images/2019-09-16-12-58-42/000065.png,labels/2019-09-16-12-58-42/000065.txt
2019-09-16-12-58-42_000066,2019-09-16-12-58-42,000066,train,range_angle,images/2019-09-16-12-58-42/000066.png,labels/2019-09-16-12-58-42/000066.txt
2019-09-16-12-58-42_000067,2019-09-16-12-58-42,000067,train,range_angle,images/2019-09-16-12-58-42/000067.png,labels/2019-09-16-12-58-42/000067.txt
2019-09-16-12-58-42_000068,2019-09-16-12-58-42,000068,train,range_angle,images/2019-09-16-12-58-42/000068.png,labels/2019-09-16-12-58-42/000068.txt
2019-09-16-12-58-42_000069,2019-09-16-12-58-42,000069,train,range_angle,images/2019-09-16-12-58-42/000069.png,labels/2019-09-16-12-58-42/000069.txt
2019-09-16-12-58-42_000070,2019-09-16-12-58-42,000070,train,range_angle,images/2019-09-16-12-58-42/000070.png,labels/2019-09-16-12-58-42/000070.txt
2019-09-16-12-58-42_000071,2019-09-16-12-58-42,000071,train,range_angle,images/2019-09-16-12-58-42/000071.png,labels/2019-09-16-12-58-42/000071.txt
2019-09-16-12-58-42_000072,2019-09-16-12-58-42,000072,train,range_angle,images/2019-09-16-12-58-42/000072.png,labels/2019-09-16-12-58-42/000072.txt
2019-09-16-12-58-42_000073,2019-09-16-12-58-42,000073,train,range_angle,images/2019-09-16-12-58-42/000073.png,labels/2019-09-16-12-58-42/000073.txt
2019-09-16-12-58-42_000074,2019-09-16-12-58-42,000074,train,range_angle,images/2019-09-16-12-58-42/000074.png,labels/2019-09-16-12-58-42/000074.txt
2019-09-16-12-58-42_000075,2019-09-16-12-58-42,000075,train,range_angle,images/2019-09-16-12-58-42/000075.png,labels/2019-09-16-12-58-42/000075.txt
2019-09-16-12-58-42_000076,2019-09-16-12-58-42,000076,train,range_angle,images/2019-09-16-12-58-42/000076.png,labels/2019-09-16-12-58-42/000076.txt
2019-09-16-12-58-42_000077,2019-09-16-12-58-42,000077,train,range_angle,images/2019-09-16-12-58-42/000077.png,labels/2019-09-16-12-58-42/000077.txt
2019-09-16-12-58-42_000078,2019-09-16-12-58-42,000078,train,range_angle,images/2019-09-16-12-58-42/000078.png,labels/2019-09-16-12-58-42/000078.txt
2019-09-16-12-58-42_000079,2019-09-16-12-58-42,000079,train,range_angle,images/2019-09-16-12-58-42/000079.png,labels/2019-09-16-12-58-42/000079.txt
2019-09-16-12-58-42_000080,2019-09-16-12-58-42,000080,train,range_angle,images/2019-09-16-12-58-42/000080.png,labels/2019-09-16-12-58-42/000080.txt
2019-09-16-12-58-42_000081,2019-09-16-12-58-42,000081,train,range_angle,images/2019-09-16-12-58-42/000081.png,labels/2019-09-16-12-58-42/000081.txt
2019-09-16-12-58-42_000082,2019-09-16-12-58-42,000082,train,range_angle,images/2019-09-16-12-58-42/000082.png,labels/2019-09-16-12-58-42/000082.txt
2019-09-16-12-58-42_000083,2019-09-16-12-58-42,000083,train,range_angle,images/2019-09-16-12-58-42/000083.png,labels/2019-09-16-12-58-42/000083.txt
2019-09-16-12-58-42_000084,2019-09-16-12-58-42,000084,train,range_angle,images/2019-09-16-12-58-42/000084.png,labels/2019-09-16-12-58-42/000084.txt
2019-09-16-12-58-42_000085,2019-09-16-12-58-42,000085,train,range_angle,images/2019-09-16-12-58-42/000085.png,labels/2019-09-16-12-58-42/000085.txt
2019-09-16-12-58-42_000086,2019-09-16-12-58-42,000086,train,range_angle,images/2019-09-16-12-58-42/000086.png,labels/2019-09-16-12-58-42/000086.txt
2019-09-16-12-58-42_000087,2019-09-16-12-58-42,000087,train,range_angle,images/2019-09-16-12-58-42/000087.png,labels/2019-09-16-12-58-42/000087.txt
2019-09-16-12-58-42_000088,2019-09-16-12-58-42,000088,train,range_angle,images/2019-09-16-12-58-42/000088.png,labels/2019-09-16-12-58-42/000088.txt
2019-09-16-12-58-42_000089,2019-09-16-12-58-42,000089,train,range_angle,images/2019-09-16-12-58-42/000089.png,labels/2019-09-16-12-58-42/000089.txt
2019-09-16-12-58-42_000090,2019-09-16-12-58-42,000090,train,range_angle,images/2019-09-16-12-58-42/000090.png,labels/2019-09-16-12-58-42/000090.txt
2019-09-16-12-58-42_000091,2019-09-16-12-58-42,000091,train,range_angle,images/2019-09-16-12-58-42/000091.png,labels/2019-09-16-12-58-42/000091.txt
2019-09-16-12-58-42_000092,2019-09-16-12-58-42,000092,train,range_angle,images/2019-09-16-12-58-42/000092.png,labels/2019-09-16-12-58-42/000092.txt
2019-09-16-12-58-42_000093,2019-09-16-12-58-42,000093,train,range_angle,images/2019-09-16-12-58-42/000093.png,labels/2019-09-16-12-58-42/000093.txt
2019-09-16-12-58-42_000094,2019-09-16-12-58-42,000094,train,range_angle,images/2019-09-16-12-58-42/000094.png,labels/2019-09-16-12-58-42/000094.txt
2019-09-16-12-58-42_000095,2019-09-16-12-58-42,000095,train,range_angle,images/2019-09-16-12-58-42/000095.png,labels/2019-09-16-12-58-42/000095.txt
2019-09-16-12-58-42_000096,2019-09-16-12-58-42,000096,train,range_angle,images/2019-09-16-12-58-42/000096.png,labels/2019-09-16-12-58-42/000096.txt
2019-09-16-12-58-42_000097,2019-09-16-12-58-42,000097,train,range_angle,images/2019-09-16-12-58-42/000097.png,labels/2019-09-16-12-58-42/000097.txt
2019-09-16-12-58-42_000098,2019-09-16-12-58-42,000098,train,range_angle,images/2019-09-16-12-58-42/000098.png,labels/2019-09-16-12-58-42/000098.txt
2019-09-16-12-58-42_000099,2019-09-16-12-58-42,000099,train,range_angle,images/2019-09-16-12-58-42/000099.png,labels/2019-09-16-12-58-42/000099.txt
2019-09-16-12-58-42_000100,2019-09-16-12-58-42,000100,train,range_angle,images/2019-09-16-12-58-42/000100.png,labels/2019-09-16-12-58-42/000100.txt
2019-09-16-12-58-42_000101,2019-09-16-12-58-42,000101,train,range_angle,images/2019-09-16-12-58-42/000101.png,labels/2019-09-16-12-58-42/000101.txt
2019-09-16-12-58-42_000102,2019-09-16-12-58-42,000102,train,range_angle,images/2019-09-16-12-58-42/000102.png,labels/2019-09-16-12-58-42/000102.txt
2019-09-16-12-58-42_000103,2019-09-16-12-58-42,000103,train,range_angle,images/2019-09-16-12-58-42/000103.png,labels/2019-09-16-12-58-42/000103.txt
2019-09-16-12-58-42_000104,2019-09-16-12-58-42,000104,train,range_angle,images/2019-09-16-12-58-42/000104.png,labels/2019-09-16-12-58-42/000104.txt
2019-09-16-12-58-42_000105,2019-09-16-12-58-42,000105,train,range_angle,images/2019-09-16-12-58-42/000105.png,labels/2019-09-16-12-58-42/000105.txt
2019-09-16-12-58-42_000106,2019-09-16-12-58-42,000106,train,range_angle,images/2019-09-16-12-58-42/000106.png,labels/2019-09-16-12-58-42/000106.txt
2019-09-16-12-58-42_000107,2019-09-16-12-58-42,000107,train,range_angle,images/2019-09-16-12-58-42/000107.png,labels/2019-09-16-12-58-42/000107.txt
2019-09-16-12-58-42_000108,2019-09-16-12-58-42,000108,train,range_angle,images/2019-09-16-12-58-42/000108.png,labels/2019-09-16-12-58-42/000108.txt
2019-09-16-12-58-42_000109,2019-09-16-12-58-42,000109,train,range_angle,images/2019-09-16-12-58-42/000109.png,labels/2019-09-16-12-58-42/000109.txt
2019-09-16-12-58-42_000110,2019-09-16-12-58-42,000110,train,range_angle,images/2019-09-16-12-58-42/000110.png,labels/2019-09-16-12-58-42/000110.txt
2019-09-16-12-58-42_000111,2019-09-16-12-58-42,000111,train,range_angle,images/2019-09-16-12-58-42/000111.png,labels/2019-09-16-12-58-42/000111.txt
2019-09-16-12-58-42_000112,2019-09-16-12-58-42,000112,train,range_angle,images/2019-09-16-12-58-42/000112.png,labels/2019-09-16-12-58-42/000112.txt
2019-09-16-12-58-42_000113,2019-09-16-12-58-42,000113,train,range_angle,images/2019-09-16-12-58-42/000113.png,labels/2019-09-16-12-58-42/000113.txt
2019-09-16-12-58-42_000114,2019-09-16-12-58-42,000114,train,range_angle,images/2019-09-16-12-58-42/000114.png,labels/2019-09-16-12-58-42/000114.txt
